CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,Duplicate,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,LOCATION_STREET_NAME,LOCATION_ZIPCODE,LATITUDE,LONGITUDE,Source,42.3594,-71.0587,
1.01001E+11,4/25/14 8:13,4/25/14 8:13,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,0 Kineo St  Dorchester  MA  02121,7,3,4,B2,Roxbury,13,Ward 14,1401,0 Kineo St,2121,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,4/25/14 8:14,4/25/14 8:14,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,0 Kineo St  Dorchester  MA  02121,7,3,4,B2,Roxbury,13,Ward 14,1401,0 Kineo St,2121,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,4/25/14 9:13,4/25/14 9:13,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,0 Kineo St  Dorchester  MA  02121,7,3,4,B2,Roxbury,13,Ward 14,1401,0 Kineo St,2121,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,4/25/14 9:13,4/25/14 9:13,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,0 Kineo St  Dorchester  MA  02121,7,3,4,B2,Roxbury,13,Ward 14,1401,0 Kineo St,2121,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,6/6/14 11:12,6/17/14 17:12,Closed,Case Closed Case Noted Private way,,Request for Pothole Repair,INFO_Reallocation From Dept,INFO,0 Lagrange Pl  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 8,807,0 Lagrange Pl,2119,42.3594,-71.0587,Constituent Call,TRUE,TRUE,TRUE
1.01001E+11,6/2/15 10:17,6/2/15 10:16,Closed,Case Closed. Closed date : 2015-06-02 10:16:38.317 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 1C: Downtown,PWDx,0 Lagrange St  Boston  MA  02116,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,0 Lagrange St,2116,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,6/2/15 10:16,6/2/15 10:16,Closed,Case Closed. Closed date : 2015-06-02 10:16:03.167 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 1C: Downtown,PWDx,0 Lagrange St  Boston  MA  02116,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,0 Lagrange St,2116,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,6/2/15 10:16,6/2/15 10:15,Closed,Case Closed. Closed date : 2015-06-02 10:15:58.323 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 1C: Downtown,PWDx,0 Lagrange St  Boston  MA  02116,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,0 Lagrange St,2116,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,6/2/15 10:16,6/2/15 10:16,Closed,Case Closed. Closed date : 2015-06-02 10:16:07.98 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 1C: Downtown,PWDx,0 Lagrange St  Boston  MA  02116,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,0 Lagrange St,2116,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,6/2/15 10:16,6/2/15 10:16,Closed,Case Closed. Closed date : 2015-06-02 10:16:14.847 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 1C: Downtown,PWDx,0 Lagrange St  Boston  MA  02116,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,0 Lagrange St,2116,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,6/2/15 10:16,6/2/15 10:16,Closed,Case Closed. Closed date : 2015-06-02 10:16:27.03 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 1C: Downtown,PWDx,0 Lagrange St  Boston  MA  02116,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,0 Lagrange St,2116,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,6/2/15 10:16,6/2/15 10:15,Closed,Case Closed. Closed date : 2015-06-02 10:15:52.433 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 1C: Downtown,PWDx,0 Lagrange St  Boston  MA  02116,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,0 Lagrange St,2116,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,6/2/15 10:16,6/2/15 10:16,Closed,Case Closed. Closed date : 2015-06-02 10:16:20.253 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 1C: Downtown,PWDx,0 Lagrange St  Boston  MA  02116,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,0 Lagrange St,2116,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,6/2/15 10:17,6/2/15 10:16,Closed,Case Closed. Closed date : 2015-06-02 10:16:33.543 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 1C: Downtown,PWDx,0 Lagrange St  Boston  MA  02116,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,0 Lagrange St,2116,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,3/19/14 9:59,3/19/14 11:07,Closed,Case Closed Case Resolved patched,,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,0 Lagrange St  West Roxbury  MA  02132,,6,6,E5,West Roxbury,12,Ward 20,2017,0 Lagrange St,2132,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,2/24/14 8:57,2/24/14 14:48,Closed,Case Closed Case Resolved,,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,0 Linden Ave  Mattapan  MA  02126,8,8,5,E18,Hyde Park,9,Ward 18,1805,0 Linden Ave,2126,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,9/6/14 0:33,9/8/14 7:47,Closed,Case Closed Case Resolved all set,,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,0 Linden Rd  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2015,0 Linden Rd,2132,42.3594,-71.0587,Citizens Connect App,TRUE,TRUE,TRUE
1.01001E+11,8/25/14 16:47,8/26/14 8:05,Closed,Case Closed Case Resolved prvt way they will be up there next month,,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,0 Linden Rd  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2015,0 Linden Rd,2132,42.3594,-71.0587,Citizens Connect App,TRUE,TRUE,TRUE
1.01001E+11,3/24/14 12:20,3/25/14 9:13,Closed,Case Closed Case Resolved,,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,0 Loring Pl  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Loring Pl,2136,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,5/15/14 8:05,5/15/14 8:05,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,0 Magazine St  Roxbury  MA  02199,7,3,7,B2,Roxbury,13,Ward 8,806,0 Magazine St,2199,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,5/15/14 8:05,5/15/14 8:05,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,0 Magazine St  Roxbury  MA  02199,7,3,7,B2,Roxbury,13,Ward 8,806,0 Magazine St,2199,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,5/15/14 8:05,5/15/14 8:05,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,0 Magazine St  Roxbury  MA  02199,7,3,7,B2,Roxbury,13,Ward 8,806,0 Magazine St,2199,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,5/15/14 8:05,5/15/14 8:05,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,0 Magazine St  Roxbury  MA  02199,7,3,7,B2,Roxbury,13,Ward 8,806,0 Magazine St,2199,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,5/15/14 8:05,5/15/14 8:05,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,0 Magazine St  Roxbury  MA  02199,7,3,7,B2,Roxbury,13,Ward 8,806,0 Magazine St,2199,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,5/15/14 8:05,5/15/14 8:05,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,0 Magazine St  Roxbury  MA  02199,7,3,7,B2,Roxbury,13,Ward 8,806,0 Magazine St,2199,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,5/15/14 8:05,5/15/14 8:05,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,0 Magazine St  Roxbury  MA  02199,7,3,7,B2,Roxbury,13,Ward 8,806,0 Magazine St,2199,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,5/15/14 8:05,5/15/14 8:05,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,0 Magazine St  Roxbury  MA  02199,7,3,7,B2,Roxbury,13,Ward 8,806,0 Magazine St,2199,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,6/22/15 7:56,6/22/15 7:56,Closed,Case Closed. Closed date : 2015-06-22 07:56:51.757 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 03: North Dorchester,PWDx,0 Magnolia Sq  Dorchester  MA  02125,7,3,7,B2,Roxbury,13,Ward 13,1304,0 Magnolia Sq,2125,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,1/14/14 10:16,1/14/14 10:16,Closed,Case Closed Case Resolved Marked completed at case creation,,Request for Pothole Repair,PWDx_District 1A: Charlestown,PWDx,0 Main St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,207,0 Main St,2129,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,1/24/14 10:06,1/24/14 11:03,Closed,Case Closed Case Resolved,,Request for Pothole Repair,PWDx_District 1A: Charlestown,PWDx,0 Main St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,207,0 Main St,2129,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,6/26/14 10:58,6/26/14 10:58,Closed,Case Closed Case Resolved Marked completed at case creation,,Request for Pothole Repair,PWDx_District 10B: Roxbury,PWDx,0 Malcolm X Blvd  Roxbury  MA  02120,7,10B,7,B2,Roxbury,13,Ward 9,905,0 Malcolm X Blvd,2120,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,2/26/14 9:34,2/26/14 9:34,Closed,Case Closed Case Resolved Marked completed at case creation,,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,0 Mansfield St  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 22,2202,0 Mansfield St,2134,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,5/27/14 10:53,5/27/14 11:49,Closed,Case Closed Case Resolved patched,,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,0 March Ave  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2011,0 March Ave,2132,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:49,8/17/15 11:49,Closed,Case Closed. Closed date : 2015-08-17 11:49:02.663 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:49,8/17/15 11:49,Closed,Case Closed. Closed date : 2015-08-17 11:49:10.023 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:49,8/17/15 11:49,Closed,Case Closed. Closed date : 2015-08-17 11:49:12.823 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:49.593 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:55.687 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:41.05 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:46.687 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:32.863 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:58.88 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:49,8/17/15 11:49,Closed,Case Closed. Closed date : 2015-08-17 11:49:16.84 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:08.317 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:36.943 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:43.877 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,1/27/14 7:40,1/27/14 11:18,Closed,Case Closed Case Resolved,,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:49,8/17/15 11:49,Closed,Case Closed. Closed date : 2015-08-17 11:49:06.78 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:05.52 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:52.387 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,1/27/14 7:39,1/27/14 11:17,Closed,Case Closed Case Resolved,,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:47,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:01.923 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:26.06 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:15.64 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,8/17/15 11:48,8/17/15 11:48,Closed,Case Closed. Closed date : 2015-08-17 11:48:11.64 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,0 Margin St  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1818,0 Margin St,2136,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,6/26/15 12:41,6/26/15 12:41,Closed,Case Closed. Closed date : 2015-06-26 12:41:24.173 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,0 Marginal St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,101,0 Marginal St,2128,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,6/26/15 12:41,6/26/15 12:41,Closed,Case Closed. Closed date : 2015-06-26 12:41:19.91 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,0 Marginal St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,101,0 Marginal St,2128,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,6/26/15 12:41,6/26/15 12:41,Closed,Case Closed. Closed date : 2015-06-26 12:41:27.843 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,0 Marginal St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,101,0 Marginal St,2128,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,3/11/14 8:15,3/11/14 14:38,Closed,Case Closed Case Resolved potholes patched,,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,0 Marmion St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 11,1106,0 Marmion St,2130,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,3/3/14 8:38,3/3/14 14:42,Closed,Case Closed Case Resolved roadway hot patched,,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,0 Mcbride St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 11,1110,0 Mcbride St,2130,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,3/11/14 8:21,3/11/14 14:30,Closed,Case Closed Case Resolved potholes patched,,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,0 Meehan Pl  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 11,1107,0 Meehan Pl,2130,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,1/31/14 10:06,1/31/14 10:15,Closed,Case Closed Case Resolved Roadway hot patched,,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,0 Meehan Pl  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 11,1107,0 Meehan Pl,2130,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,3/4/14 10:45,3/4/14 10:45,Closed,Case Closed Case Resolved Marked completed at case creation,,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,0 Milton Ave  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1816,0 Milton Ave,2136,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,2/21/14 12:47,2/21/14 12:47,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 10A: Roxbury,PWDx,0 Minden St  Jamaica Plain  MA  02130,9,10A,6,E13,Jamaica Plain,11,Ward 10,1006,0 Minden St,2130,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,2/21/14 12:47,2/21/14 12:47,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 10A: Roxbury,PWDx,0 Minden St  Jamaica Plain  MA  02130,9,10A,6,E13,Jamaica Plain,11,Ward 10,1006,0 Minden St,2130,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01001E+11,2/27/14 12:54,2/27/14 13:03,Closed,Case Closed Case Resolved hile fixed,,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,0 Morton St  Jamaica Plain  MA  02130,9,2,7,B2,Jamaica Plain,13,12,1207,0 Morton St,2130,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,2/27/14 12:53,2/27/14 14:08,Closed,Case Closed Case Resolved Roadway Hot Patched,,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,0 Morton St  Jamaica Plain  MA  02130,9,2,7,B2,Jamaica Plain,13,12,1207,0 Morton St,2130,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,2/27/14 12:54,2/27/14 13:03,Closed,Case Closed Case Resolved hole fixed,,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,0 Morton St  Jamaica Plain  MA  02130,9,2,7,B2,Jamaica Plain,13,12,1207,0 Morton St,2130,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,1/13/14 12:13,1/13/14 12:21,Closed,Case Closed Case Invalid dupicate,,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,0 Moseley St  Dorchester  MA  02125,7,3,3,C11,Dorchester,7,Ward 13,1307,0 Moseley St,2125,42.3594,-71.0587,City Worker App,TRUE,TRUE,TRUE
1.01001E+11,4/9/15 7:51,4/10/15 13:52,Closed,Case Closed Case Resolved potholes filled on outbound side of bridge,,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,0 N Washington St  Boston  MA  02113,3,1B,1,A1,Downtown / Financial District,3,Ward 3,304,0 N Washington St,2113,42.3594,-71.0587,Constituent Call,TRUE,TRUE,TRUE
1.01002E+11,12/8/15 14:16,12/8/15 14:16,Closed,Case Closed. Closed date : 2015-12-08 14:16:18.947 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,0 Nay St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,108,0 Nay St,2128,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
1.01002E+11,12/8/15 14:16,12/8/15 14:16,Closed,Case Closed. Closed date : 2015-12-08 14:16:15.937 Internal Case Performed by Highway Maintenance crew.,,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,0 Nay St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,108,0 Nay St,2128,42.3594,-71.0587,Employee Generated,TRUE,TRUE,TRUE
